Type,Purpose,Furnishing,Price,Beds,Baths,Area_sqft,Address,Price_num,Area_num,Beds_num,Baths_num
0,0,1,"AED
1,950,000",3 beds,2 baths,"1,595 sqft","Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",1950000.0,1595.0,3.0,2.0
0,0,0,"AED
699,000",Studio,1 bath,396 sqft,"Binghatti Haven, Dubai Sports City, Dubai, UAE",699000.0,396.0,0.0,1.0
0,0,1,"AED
1,512,000",2 beds,3 baths,"1,207 sqft","Weybridge Gardens 3, Dubai Land Residence Complex, Dubai, UAE",1512000.0,1207.0,2.0,3.0
0,0,0,"AED
995,000",1 bed,2 baths,771 sqft,"Binghatti Haven, Dubai Sports City, Dubai, UAE",995000.0,771.0,1.0,2.0
0,0,1,"AED
1,709,000",2 beds,3 baths,"1,260 sqft","Azizi Milan 20, Azizi Milan, City of Arabia, Dubai, UAE",1709000.0,1260.0,2.0,3.0
0,0,1,"AED
1,591,000",2 beds,3 baths,"1,427 sqft","Weybridge Gardens 3, Dubai Land Residence Complex, Dubai, UAE",1591000.0,1427.0,2.0,3.0
0,0,0,"AED
1,210,000",1 bed,2 baths,739 sqft,"Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",1210000.0,739.0,1.0,2.0
0,0,1,"AED
980,000",1 bed,2 baths,651 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",980000.0,651.0,1.0,2.0
0,0,1,"AED
750,000",1 bed,2 baths,717 sqft,"Sports View Residence, International City Phase 2 (Warsan 4), International City, Dubai, UAE",750000.0,717.0,1.0,2.0
0,0,0,"AED
799,000",Studio,1 bath,412 sqft,"Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",799000.0,412.0,0.0,1.0
0,0,1,"AED
1,520,000",2 beds,3 baths,"1,208 sqft","Weybridge Gardens 3, Dubai Land Residence Complex, Dubai, UAE",1520000.0,1208.0,2.0,3.0
0,0,1,"AED
1,723,000",2 beds,3 baths,"1,190 sqft","Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",1723000.0,1190.0,2.0,3.0
0,0,1,"AED
1,223,000",1 bed,2 baths,737 sqft,"Azizi Venice, Dubai South, Dubai, UAE",1223000.0,737.0,1.0,2.0
0,0,1,"AED
800,000",1 bed,2 baths,740 sqft,"Sports View Residence, International City Phase 2 (Warsan 4), International City, Dubai, UAE",800000.0,740.0,1.0,2.0
5,0,1,"AED
1,893,575",3 beds,4 baths,"1,937 sqft","Taormina Village 1, Dubailand, Dubai, UAE",1893575.0,1937.0,3.0,4.0
5,0,1,"AED
1,560,000",3 beds,5 baths,"1,870 sqft","R. Hills, Dubailand, Dubai, UAE",1560000.0,1870.0,3.0,5.0
5,0,1,"AED
1,557,000",3 beds,4 baths,"1,875 sqft","R. Hills, Dubailand, Dubai, UAE",1557000.0,1875.0,3.0,4.0
0,0,1,"AED
935,000",1 bed,2 baths,871 sqft,"Samana Resorts, Dubai Production City (IMPZ), Dubai, UAE",935000.0,871.0,1.0,2.0
0,0,1,"AED
2,018,000",3 beds,4 baths,"1,594 sqft","Azizi Milan 30, Azizi Milan, City of Arabia, Dubai, UAE",2018000.0,1594.0,3.0,4.0
0,0,1,"AED
1,022,000",1 bed,2 baths,900 sqft,"Samana Resorts, Dubai Production City (IMPZ), Dubai, UAE",1022000.0,900.0,1.0,2.0
0,0,1,"AED
620,000",Studio,1 bath,358 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",620000.0,358.0,0.0,1.0
0,0,0,"AED
2,160,000",1 bed,2 baths,740 sqft,"Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",2160000.0,740.0,1.0,2.0
0,0,0,"AED
2,200,000",1 bed,2 baths,780 sqft,"Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",2200000.0,780.0,1.0,2.0
0,0,1,"AED
2,400,000",1 bed,2 baths,798 sqft,"Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",2400000.0,798.0,1.0,2.0
0,0,1,"AED
3,500,000",2 beds,3 baths,"1,100 sqft","Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",3500000.0,1100.0,2.0,3.0
0,0,0,"AED
844,000",Studio,1 bath,625 sqft,"Elitz 2 by Danube Tower 2, Elitz 2 by Danube, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",844000.0,625.0,0.0,1.0
5,0,1,"AED
1,893,575",3 beds,4 baths,"1,936 sqft","Taormina Village 1, Dubailand, Dubai, UAE",1893575.0,1936.0,3.0,4.0
0,0,0,"AED
3,800,000",2 beds,3 baths,"1,199 sqft","Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",3800000.0,1199.0,2.0,3.0
5,0,1,"AED
3,900,000",4 beds,6 baths,"2,675 sqft","Taormina Village 1, Dubailand, Dubai, UAE",3900000.0,2675.0,4.0,6.0
0,0,1,"AED
520,000",Studio,1 bath,337 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",520000.0,337.0,0.0,1.0
0,0,1,"AED
950,000",1 bed,2 baths,666 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",950000.0,666.0,1.0,2.0
0,0,0,"AED
3,750,000",2 beds,3 baths,"1,200 sqft","Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",3750000.0,1200.0,2.0,3.0
0,0,1,"AED
4,600,000",3 beds,5 baths,"1,650 sqft","Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",4600000.0,1650.0,3.0,5.0
0,0,1,"AED
4,800,000",3 beds,5 baths,"1,850 sqft","Chelsea Residences by DAMAC, Dubai Maritime City, Dubai, UAE",4800000.0,1850.0,3.0,5.0
6,0,1,"AED
5,700,000",3 beds,4 baths,"2,948 sqft","Grand Polo Club & Resort, Dubai Investment Park (DIP), Dubai, UAE",5700000.0,2948.0,3.0,4.0
0,0,1,"AED
1,275,000",1 bed,2 baths,762 sqft,"The Central Downtown Tower A, The Central Downtown, Arjan, Dubai, UAE",1275000.0,762.0,1.0,2.0
0,0,1,"AED
944,503",1 bed,2 baths,744 sqft,"Jade Tower, Majan, Dubai, UAE",944503.0,744.0,1.0,2.0
0,0,0,"AED
799,000",1 bed,2 baths,700 sqft,"Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",799000.0,700.0,1.0,2.0
6,0,1,"AED
2,999,444",3 beds,4 baths,"2,318 sqft","Dubai Land Residence Complex, Dubai, UAE",2999444.0,2318.0,3.0,4.0
0,0,1,"AED
779,000",1 bed,2 baths,700 sqft,"Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",779000.0,700.0,1.0,2.0
0,0,1,"AED
819,000",Studio,1 bath,410 sqft,"Binghatti Hillviews, Dubai Science Park, Dubai, UAE",819000.0,410.0,0.0,1.0
0,0,1,"AED
852,000",Studio,1 bath,426 sqft,"Binghatti Hillviews, Dubai Science Park, Dubai, UAE",852000.0,426.0,0.0,1.0
5,0,1,"AED
2,999,901",3 beds,4 baths,"2,385 sqft","Dubai Land Residence Complex, Dubai, UAE",2999901.0,2385.0,3.0,4.0
5,0,1,"AED
3,920,000",4 beds,6 baths,"2,757 sqft","Taormina Village 1, Dubailand, Dubai, UAE",3920000.0,2757.0,4.0,6.0
0,0,1,"AED
1,009,375",Studio,1 bath,448 sqft,"Binghatti Ghost, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",1009375.0,448.0,0.0,1.0
0,0,1,"AED
850,000",Studio,1 bath,439 sqft,"Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",850000.0,439.0,0.0,1.0
0,0,1,"AED
2,333,500",2 beds,3 baths,"1,240 sqft","Azizi Riviera 61, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",2333500.0,1240.0,2.0,3.0
0,0,1,"AED
941,800",2 beds,3 baths,"1,070 sqft","Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",941800.0,1070.0,2.0,3.0
0,0,1,"AED
850,000",Studio,1 bath,427 sqft,"Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",850000.0,427.0,0.0,1.0
0,0,1,"AED
1,258,000",4 beds,5 baths,"1,809 sqft","Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",1258000.0,1809.0,4.0,5.0
0,0,1,"AED
1,258,000",4 beds,5 baths,"1,809 sqft","Verdana Residence 2, Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1258000.0,1809.0,4.0,5.0
6,0,1,"AED
1,440,750",2 beds,4 baths,"1,770 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1440750.0,1770.0,2.0,4.0
5,0,1,"AED
3,970,000",4 beds,6 baths,"2,844 sqft","Taormina Village 1, Dubailand, Dubai, UAE",3970000.0,2844.0,4.0,6.0
0,0,1,"AED
1,485,000",1 bed,2 baths,630 sqft,"Azizi Riviera 61, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",1485000.0,630.0,1.0,2.0
6,0,1,"AED
1,865,750",4 beds,6 baths,"3,307 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1865750.0,3307.0,4.0,6.0
0,0,0,"AED
941,000",2 beds,3 baths,"1,060 sqft","Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",941000.0,1060.0,2.0,3.0
0,0,0,"AED
941,000",2 beds,3 baths,"1,100 sqft","Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",941000.0,1100.0,2.0,3.0
0,0,1,"AED
3,187,000",3 beds,4 baths,"1,603 sqft","Binghatti Ghost, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",3187000.0,1603.0,3.0,4.0
5,0,1,"AED
4,015,000",4 beds,6 baths,"3,316 sqft","Taormina Village 1, Dubailand, Dubai, UAE",4015000.0,3316.0,4.0,6.0
0,0,0,"AED
941,000",2 beds,3 baths,700 sqft,"Verdana Residence, Dubai Investment Park (DIP), Dubai, UAE",941000.0,700.0,2.0,3.0
5,0,0,"AED
1,865,750",4 beds,5 baths,"3,180 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1865750.0,3180.0,4.0,5.0
5,0,0,"AED
1,440,750",2 beds,3 baths,"1,678 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1440750.0,1678.0,2.0,3.0
0,0,1,"AED
874,000",Studio,1 bath,335 sqft,"Azizi Riviera 61, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",874000.0,335.0,0.0,1.0
5,0,0,"AED
1,865,750",4 beds,5 baths,"3,100 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1865750.0,3100.0,4.0,5.0
5,0,1,"AED
5,499,901",4 beds,5 baths,"2,836 sqft","Murooj Al Furjan, Al Furjan, Dubai, UAE",5499901.0,2836.0,4.0,5.0
0,0,1,"AED
888,884",Studio,1 bath,490 sqft,"Sportz By Danube Tower 2, Sportz By Danube, Dubai Sports City, Dubai, UAE",888884.0,490.0,0.0,1.0
0,0,1,"AED
980,000",1 bed,2 baths,650 sqft,"Azizi Milan 1, Azizi Milan, City of Arabia, Dubai, UAE",980000.0,650.0,1.0,2.0
0,0,0,"AED
500,000",Studio,1 bath,400 sqft,"Guzel Towers, JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",500000.0,400.0,0.0,1.0
0,0,0,"AED
750,000",1 bed,2 baths,850 sqft,"Jade Tower, Majan, Dubai, UAE",750000.0,850.0,1.0,2.0
0,0,1,"AED
700,000",Studio,1 bath,380 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",700000.0,380.0,0.0,1.0
6,0,1,"AED
6,400,000",6 beds,7 baths,"4,572 sqft","Venice, DAMAC Lagoons, Dubai, UAE",6400000.0,4572.0,6.0,7.0
0,0,1,"AED
2,334,500",2 beds,3 baths,"1,230 sqft","Azizi Riviera 61, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",2334500.0,1230.0,2.0,3.0
0,0,1,"AED
1,550,000",2 beds,3 baths,850 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",1550000.0,850.0,2.0,3.0
0,0,1,"AED
2,017,000",3 beds,4 baths,"1,575 sqft","Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",2017000.0,1575.0,3.0,4.0
0,0,0,"AED
1,400,000",2 beds,3 baths,"1,400 sqft","Jade Tower, Majan, Dubai, UAE",1400000.0,1400.0,2.0,3.0
5,0,1,"AED
2,205,700",3 beds,4 baths,"1,874 sqft","R. Hills, Dubailand, Dubai, UAE",2205700.0,1874.0,3.0,4.0
0,0,1,"AED
740,000",Studio,1 bath,400 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",740000.0,400.0,0.0,1.0
0,0,1,"AED
1,100,000",1 bed,2 baths,620 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",1100000.0,620.0,1.0,2.0
0,0,1,"AED
1,120,000",1 bed,2 baths,380 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",1120000.0,380.0,1.0,2.0
0,0,1,"AED
1,130,000",1 bed,2 baths,620 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",1130000.0,620.0,1.0,2.0
0,0,1,"AED
1,500,000",2 beds,3 baths,850 sqft,"Peace Lagoons II by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",1500000.0,850.0,2.0,3.0
0,0,0,"AED
1,000,000",1 bed,2 baths,850 sqft,"Jade Tower, Majan, Dubai, UAE",1000000.0,850.0,1.0,2.0
5,0,1,"AED
1,865,700",4 beds,5 baths,"3,307 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1865700.0,3307.0,4.0,5.0
0,0,1,"AED
710,000",1 bed,2 baths,730 sqft,"Guzel Towers, JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",710000.0,730.0,1.0,2.0
5,0,1,"AED
1,944,000",4 beds,4 baths,"2,532 sqft","Violet, DAMAC Hills 2 (Akoya by DAMAC), Dubai, UAE",1944000.0,2532.0,4.0,4.0
0,0,0,"AED
1,100,000",2 beds,3 baths,"1,400 sqft","Jade Tower, Majan, Dubai, UAE",1100000.0,1400.0,2.0,3.0
0,0,1,"AED
1,709,000",2 beds,3 baths,"1,261 sqft","Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",1709000.0,1261.0,2.0,3.0
0,0,1,"AED
2,018,000",3 beds,4 baths,"1,594 sqft","Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",2018000.0,1594.0,3.0,4.0
0,0,1,"AED
800,326",Studio,1 bath,390 sqft,"Stamn One, Jumeirah Garden City, Al Satwa, Dubai, UAE",800326.0,390.0,0.0,1.0
0,0,1,"AED
980,000",1 bed,2 baths,700 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",980000.0,700.0,1.0,2.0
0,0,1,"AED
1,022,000",1 bed,2 baths,898 sqft,"Binghatti Elite, Dubai Production City (IMPZ), Dubai, UAE",1022000.0,898.0,1.0,2.0
0,0,1,"AED
1,100,000",2 beds,3 baths,"1,120 sqft","Guzel Towers, JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",1100000.0,1120.0,2.0,3.0
0,0,0,"AED
900,000",1 bed,2 baths,730 sqft,"Guzel Towers, JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",900000.0,730.0,1.0,2.0
0,0,0,"AED
1,750,321",2 beds,3 baths,"2,573 sqft","Sports View Residence, International City Phase 2 (Warsan 4), International City, Dubai, UAE",1750321.0,2573.0,2.0,3.0
0,0,0,"AED
640,000",Studio,1 bath,400 sqft,"Guzel Towers, JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",640000.0,400.0,0.0,1.0
0,0,0,"AED
700,000",Studio,1 bath,400 sqft,"Guzel Towers, JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",700000.0,400.0,0.0,1.0
0,0,0,"AED
713,000",1 bed,2 baths,788 sqft,"Jade Tower, Majan, Dubai, UAE",713000.0,788.0,1.0,2.0
5,0,1,"AED
3,050,000",4 beds,6 baths,"1,993 sqft","Taormina Village 1, Dubailand, Dubai, UAE",3050000.0,1993.0,4.0,6.0
0,0,1,"AED
2,970,320",3 beds,3 baths,"2,863 sqft","Lumiere Heights, Culture Village (Jaddaf Waterfront), Dubai, UAE",2970320.0,2863.0,3.0,3.0
0,0,1,"AED
1,486,000",1 bed,2 baths,624 sqft,"Azizi Riviera 61, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",1486000.0,624.0,1.0,2.0
0,0,1,"AED
843,984",Studio,1 bath,426 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",843984.0,426.0,0.0,1.0
0,0,1,"AED
869,146",Studio,1 bath,426 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",869146.0,426.0,0.0,1.0
0,0,1,"AED
2,216,342",2 beds,3 baths,"1,054 sqft","Whitecliffs Residences, Dubai Islands, Dubai, UAE",2216342.0,1054.0,2.0,3.0
0,0,1,"AED
3,158,260",3 beds,4 baths,"1,503 sqft","Whitecliffs Residences, Dubai Islands, Dubai, UAE",3158260.0,1503.0,3.0,4.0
5,0,1,"AED
2,905,000",3 beds,5 baths,"1,979 sqft","Taormina Village 1, Dubailand, Dubai, UAE",2905000.0,1979.0,3.0,5.0
0,0,1,"AED
1,263,795",1 bed,2 baths,795 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1263795.0,795.0,1.0,2.0
0,0,0,"AED
1,165,000",1 bed,2 baths,650 sqft,"171 Garden Heights, Jumeirah Garden City, Al Satwa, Dubai, UAE",1165000.0,650.0,1.0,2.0
0,0,1,"AED
1,139,900",1 bed,2 baths,857 sqft,"Olivo Park Residences by Evera, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1139900.0,857.0,1.0,2.0
0,0,1,"AED
875,000",Studio,1 bath,330 sqft,"Azizi Riviera 61, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",875000.0,330.0,0.0,1.0
0,0,0,"AED
1,900,032",2 beds,2 baths,"1,089 sqft","171 Garden Heights, Jumeirah Garden City, Al Satwa, Dubai, UAE",1900032.0,1089.0,2.0,2.0
0,0,1,"AED
1,716,000",2 beds,3 baths,"1,271 sqft","Olivo Park Residences by Evera, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1716000.0,1271.0,2.0,3.0
0,0,1,"AED
1,318,187",1 bed,2 baths,829 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1318187.0,829.0,1.0,2.0
0,0,1,"AED
747,000",Studio,1 bath,374 sqft,"Lumiere Heights, Culture Village (Jaddaf Waterfront), Dubai, UAE",747000.0,374.0,0.0,1.0
0,0,0,"AED
800,321",1 bed,2 baths,741 sqft,"Sports View Residence, International City Phase 2 (Warsan 4), International City, Dubai, UAE",800321.0,741.0,1.0,2.0
0,0,1,"AED
1,301,972",1 bed,2 baths,795 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1301972.0,795.0,1.0,2.0
0,0,0,"AED
830,000",Studio,1 bath,444 sqft,"171 Garden Heights, Jumeirah Garden City, Al Satwa, Dubai, UAE",830000.0,444.0,0.0,1.0
0,0,1,"AED
1,165,900",1 bed,2 baths,826 sqft,"JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1165900.0,826.0,1.0,2.0
0,0,1,"AED
1,221,080",1 bed,2 baths,921 sqft,"JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1221080.0,921.0,1.0,2.0
0,0,1,"AED
1,367,437",1 bed,2 baths,847 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1367437.0,847.0,1.0,2.0
0,0,1,"AED
819,675",Studio,1 bath,426 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",819675.0,426.0,0.0,1.0
0,0,0,"AED
770,500",1 bed,2 baths,804 sqft,"Sports View Residence, International City Phase 2 (Warsan 4), International City, Dubai, UAE",770500.0,804.0,1.0,2.0
0,0,1,"AED
1,600,000",2 beds,3 baths,"1,210 sqft","Laguna Residence, City of Arabia, Dubai, UAE",1600000.0,1210.0,2.0,3.0
5,0,1,"AED
2,745,000",3 beds,5 baths,"2,618 sqft","Taormina Village 1, Dubailand, Dubai, UAE",2745000.0,2618.0,3.0,5.0
0,0,1,"AED
1,000,000",Studio,1 bath,441 sqft,"Binghatti Aquarise, Business Bay, Dubai, UAE",1000000.0,441.0,0.0,1.0
0,0,1,"AED
980,000",1 bed,2 baths,800 sqft,"Binghatti Amberhall, JVC District 13, Jumeirah Village Circle (JVC), Dubai, UAE",980000.0,800.0,1.0,2.0
0,0,1,"AED
690,000",Studio,1 bath,402 sqft,"Binghatti Amberhall, JVC District 13, Jumeirah Village Circle (JVC), Dubai, UAE",690000.0,402.0,0.0,1.0
5,0,1,"AED
2,910,000",3 beds,5 baths,"1,960 sqft","Taormina Village 1, Dubailand, Dubai, UAE",2910000.0,1960.0,3.0,5.0
0,0,1,"AED
1,750,000",1 bed,2 baths,850 sqft,"Binghatti Aquarise, Business Bay, Dubai, UAE",1750000.0,850.0,1.0,2.0
0,0,0,"AED
1,105,000",1 bed,2 baths,755 sqft,"Olivo Park Residences by Evera, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1105000.0,755.0,1.0,2.0
0,0,1,"AED
710,000",Studio,1 bath,398 sqft,"Binghatti Haven, Dubai Sports City, Dubai, UAE",710000.0,398.0,0.0,1.0
0,0,1,"AED
950,000",1 bed,2 baths,771 sqft,"Binghatti Haven, Dubai Sports City, Dubai, UAE",950000.0,771.0,1.0,2.0
0,0,1,"AED
1,200,000",1 bed,2 baths,879 sqft,"Laguna Residence, City of Arabia, Dubai, UAE",1200000.0,879.0,1.0,2.0
0,0,1,"AED
1,650,000",2 beds,3 baths,"1,132 sqft","Binghatti Haven, Dubai Sports City, Dubai, UAE",1650000.0,1132.0,2.0,3.0
0,0,1,"AED
650,000",Studio,1 bath,415 sqft,"Binghatti Ruby, JVC District 16, Jumeirah Village Circle (JVC), Dubai, UAE",650000.0,415.0,0.0,1.0
0,0,1,"AED
960,000",1 bed,2 baths,690 sqft,"Binghatti Ruby, JVC District 16, Jumeirah Village Circle (JVC), Dubai, UAE",960000.0,690.0,1.0,2.0
0,0,1,"AED
1,715,000",2 beds,3 baths,"1,225 sqft","Binghatti Ruby, JVC District 16, Jumeirah Village Circle (JVC), Dubai, UAE",1715000.0,1225.0,2.0,3.0
0,0,1,"AED
700,000",Studio,1 bath,433 sqft,"Laguna Residence, City of Arabia, Dubai, UAE",700000.0,433.0,0.0,1.0
0,0,1,"AED
980,000",Studio,1 bath,412 sqft,"Binghatti Skyhall, Business Bay, Dubai, UAE",980000.0,412.0,0.0,1.0
0,0,1,"AED
1,800,000",1 bed,2 baths,820 sqft,"Binghatti Skyhall, Business Bay, Dubai, UAE",1800000.0,820.0,1.0,2.0
0,0,1,"AED
2,700,000",2 beds,3 baths,"1,300 sqft","Binghatti Skyhall, Business Bay, Dubai, UAE",2700000.0,1300.0,2.0,3.0
5,0,1,"AED
2,900,000",3 beds,5 baths,"1,937 sqft","Taormina Village 1, Dubailand, Dubai, UAE",2900000.0,1937.0,3.0,5.0
0,0,0,"AED
1,458,000",2 beds,3 baths,"1,262 sqft","Jade Tower, Majan, Dubai, UAE",1458000.0,1262.0,2.0,3.0
6,0,1,"AED
13,000,000",4 beds,6 baths,"6,405 sqft","District One West, Mohammed Bin Rashid City, Dubai, UAE",13000000.0,6405.0,4.0,6.0
5,0,1,"AED
2,918,000",3 beds,5 baths,"1,952 sqft","Taormina Village 1, Dubailand, Dubai, UAE",2918000.0,1952.0,3.0,5.0
0,0,0,"AED
874,000",1 bed,2 baths,744 sqft,"Jade Tower, Majan, Dubai, UAE",874000.0,744.0,1.0,2.0
6,0,1,"AED
19,000,000",5 beds,5 baths,"10,300 sqft","Ostra Palace Villas, The Oasis by Emaar, Dubai, UAE",19000000.0,10300.0,5.0,5.0
0,0,1,"AED
574,000",Studio,1 bath,858 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",574000.0,858.0,0.0,1.0
5,0,1,"AED
1,975,500",4 beds,5 baths,"3,307 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1975500.0,3307.0,4.0,5.0
5,0,1,"AED
1,975,500",4 beds,5 baths,"3,339 sqft","Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1975500.0,3339.0,4.0,5.0
6,0,1,"AED
19,951,000",6 beds,8 baths,"8,516 sqft","Cavalli Estates, DAMAC Hills, Dubai, UAE",19951000.0,8516.0,6.0,8.0
6,0,1,"AED
44,000,000",6 beds,7 baths,"10,365 sqft","Elysian Mansions, Tilal Al Ghaf, Dubai, UAE",44000000.0,10365.0,6.0,7.0
0,0,1,"AED
1,709,000",2 beds,3 baths,"1,261 sqft","Azizi Milan 20, Azizi Milan, City of Arabia, Dubai, UAE",1709000.0,1261.0,2.0,3.0
0,0,0,"AED
950,000",1 bed,2 baths,621 sqft,"Afnan 1, Afnan District, Midtown, Dubai Production City (IMPZ), Dubai, UAE",950000.0,621.0,1.0,2.0
0,0,1,"AED
1,332,000",4 beds,5 baths,"1,803 sqft","Verdana Residence 2, Verdana 2, Dubai Investment Park (DIP), Dubai, UAE",1332000.0,1803.0,4.0,5.0
0,0,1,"AED
636,000",Studio,1 bath,381 sqft,"Azizi Venice, Dubai South, Dubai, UAE",636000.0,381.0,0.0,1.0
0,0,1,"AED
574,000",Studio,1 bath,337 sqft,"Azizi Milan 51, Azizi Milan, City of Arabia, Dubai, UAE",574000.0,337.0,0.0,1.0
5,0,1,"AED
1,850,000",3 beds,4 baths,"1,937 sqft","Taormina Village 1, Dubailand, Dubai, UAE",1850000.0,1937.0,3.0,4.0
5,0,1,"AED
2,463,000",4 beds,5 baths,"1,992 sqft","Taormina Village 1, Dubailand, Dubai, UAE",2463000.0,1992.0,4.0,5.0
0,0,1,"AED
1,600,000",2 beds,3 baths,"1,331 sqft","Binghatti Haven, Dubai Sports City, Dubai, UAE",1600000.0,1331.0,2.0,3.0
0,0,1,"AED
1,156,000",1 bed,2 baths,730 sqft,"Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",1156000.0,730.0,1.0,2.0
0,0,1,"AED
1,596,000",2 beds,3 baths,"1,160 sqft","Azizi Venice, Dubai South, Dubai, UAE",1596000.0,1160.0,2.0,3.0
0,0,1,"AED
2,550,000",3 beds,4 baths,"1,650 sqft","Azizi Venice, Dubai South, Dubai, UAE",2550000.0,1650.0,3.0,4.0
5,0,1,"AED
3,480,750",5 beds,6 baths,"2,403 sqft","R. Hills, Dubailand, Dubai, UAE",3480750.0,2403.0,5.0,6.0
6,0,1,"AED
14,500,000",5 beds,4 baths,"4,445 sqft","Mirador 1, Mirador, Arabian Ranches, Dubai, UAE",14500000.0,4445.0,5.0,4.0
6,0,1,"AED
11,300,000",4 beds,5 baths,"10,188 sqft","Palmiera, The Oasis by Emaar, Dubai, UAE",11300000.0,10188.0,4.0,5.0
6,0,1,"AED
16,500,000",5 beds,6 baths,"8,611 sqft","Palmiera, The Oasis by Emaar, Dubai, UAE",16500000.0,8611.0,5.0,6.0
